triplet_id,TGT_item,OTH_item,X_item,speaker_TGT,speaker_OTH,speaker_X,language_TGT,language_OTH,language_X,TGT_first,dataset
triplet_FR156,1s_french/1115_sliced_2327.wav,1s_french/866_sliced_236.wav,1s_french/16712_sliced_1796.wav,F06_O,F06_O,F02_N,FR,FR,FR,False,zerospeech
triplet_FR181,1s_french/20399_sliced_331.wav,1s_french/2280_sliced_332.wav,1s_french/11761_sliced_311.wav,M04_O,M04_O,M10_N,FR,FR,FR,True,zerospeech
FR_TRIP84489_1,FR3954.wav,FR3968.wav,FR3367.wav,FR-participant5,FR-participant5,FR-participant7,FR,FR,FR,True,WorldVowels
triplet_FR1618,1s_french/4002_sliced_1671.wav,1s_french/4997_sliced_2816.wav,1s_french/2320_sliced_697.wav,F03_O,F03_O,F01_O,FR,FR,FR,False,zerospeech
ES_TRIP8078_1,ES20.wav,ES22.wav,ES197.wav,ES-participant2,ES-participant2,ES-participant3,ES,ES,ES,True,WorldVowels
GL_TRIP1548_1,GLO121.wav,GLO14.wav,GLO116.wav,S04F,S04F,S03M,GL,GL,GL,True,WorldVowels
triplet_EN2180,1s_english/24378_sliced_215.wav,1s_english/25472_sliced_1938.wav,1s_english/20527_sliced_216.wav,5189,5189,6509,EN,EN,EN,False,zerospeech
triplet_46,maureen_fr_116.wav,veronique_eng_20.wav,marc_fr_107.wav,marc,veronique,marc,FR,EN,FR,False,cogsci-2019
EN_TRIP31897_0,EN1219.wav,EN1417.wav,EN10.wav,EN-participant3,EN-participant3,EN-participant6,EN,EN,EN,False,WorldVowels
triplet_FR1424,1s_french/5386_sliced_1328.wav,1s_french/16094_sliced_1329.wav,1s_french/9000_sliced_1330.wav,F10_O,F10_O,M10_N,FR,FR,FR,False,zerospeech
triplet_FR1390,1s_french/4254_sliced_1289.wav,1s_french/5636_sliced_669.wav,1s_french/10438_sliced_1290.wav,F01_O,F01_O,F02_N,FR,FR,FR,False,zerospeech
triplet_EN1145,1s_english/13332_sliced_1959.wav,1s_english/22057_sliced_1949.wav,1s_english/24017_sliced_1960.wav,6509,6509,3851,EN,EN,EN,True,zerospeech
triplet_EN505,1s_english/2186_sliced_1850.wav,1s_english/11082_sliced_1875.wav,1s_english/6482_sliced_1852.wav,3851,3851,2294,EN,EN,EN,True,zerospeech
triplet_EN1277,1s_english/24450_sliced_4411.wav,1s_english/17227_sliced_4412.wav,1s_english/20454_sliced_4413.wav,1571,1571,5189,EN,EN,EN,True,zerospeech
triplet_EN1759,1s_english/5494_sliced_916.wav,1s_english/4754_sliced_2144.wav,1s_english/9509_sliced_793.wav,5189,5189,4926,EN,EN,EN,True,zerospeech
ES_TRIP11687_1,ES290.wav,ES313.wav,ES194.wav,ES-participant5,ES-participant5,ES-participant3,ES,ES,ES,True,WorldVowels
ES_TRIP11930_0,ES291.wav,ES318.wav,ES195.wav,ES-participant5,ES-participant5,ES-participant3,ES,ES,ES,False,WorldVowels
triplet_FR1261,1s_french/7184_sliced_735.wav,1s_french/15542_sliced_1219.wav,1s_french/15711_sliced_733.wav,F05_N,F05_N,M04_O,FR,FR,FR,True,zerospeech
triplet_EN1571,1s_english/5560_sliced_4130.wav,1s_english/13089_sliced_4978.wav,1s_english/21802_sliced_4127.wav,5189,5189,6895,EN,EN,EN,True,zerospeech
BR_TRIP38679_0,BR431.wav,BR420.wav,BR521.wav,BR-participant4,BR-participant4,BR-participant3,BR,BR,BR,False,WorldVowels
triplet_FR1955,1s_french/13216_sliced_315.wav,1s_french/8172_sliced_1663.wav,1s_french/14147_sliced_316.wav,F06_N,F06_N,M04_O,FR,FR,FR,True,zerospeech
TU_TRIP8165_0,TU23.wav,TU35.wav,TU187.wav,TU-participant2,TU-participant2,TU-participant3,TU,TU,TU,False,WorldVowels
triplet_FR1742,1s_french/6944_sliced_555.wav,1s_french/10391_sliced_1508.wav,1s_french/5543_sliced_556.wav,M08_N,M08_N,F02_N,FR,FR,FR,False,zerospeech
triplet_FR598,1s_french/10417_sliced_2921.wav,1s_french/13620_sliced_2920.wav,1s_french/9531_sliced_2580.wav,M10_O,M10_O,F01_O,FR,FR,FR,False,zerospeech
triplet_FR1619,1s_french/15184_sliced_471.wav,1s_french/13938_sliced_1160.wav,1s_french/116_sliced_337.wav,F01_O,F01_O,F02_N,FR,FR,FR,True,zerospeech
triplet_107_B,ewan_95.wav,ewan_54.wav,amelia_consonants_47.wav,ewan,ewan,amelia,EN,EN,EN,False,pilot-aug-2018
triplet_FR2497,1s_french/11643_sliced_7098.wav,1s_french/3559_sliced_9007.wav,1s_french/12443_sliced_696.wav,F10_O,F10_O,F01_O,FR,FR,FR,True,zerospeech
triplet_FR332,1s_french/11171_sliced_537.wav,1s_french/7495_sliced_536.wav,1s_french/8324_sliced_103.wav,F02_O,F02_O,M10_N,FR,FR,FR,False,zerospeech
TU_TRIP9981_0,TU244.wav,TU215.wav,TU132.wav,TU-participant1,TU-participant1,TU-participant3,TU,TU,TU,False,WorldVowels
triplet_FR1702,1s_french/5570_sliced_317.wav,1s_french/909_sliced_1469.wav,1s_french/20445_sliced_318.wav,M10_N,M10_N,F02_N,FR,FR,FR,False,zerospeech
triplet_FR2938,1s_french/3760_sliced_1879.wav,1s_french/16773_sliced_1256.wav,1s_french/14383_sliced_2404.wav,F02_N,F02_N,M10_N,FR,FR,FR,False,zerospeech
triplet_103_B,amelia_consonants_10.wav,amelia_consonants_20.wav,ewan_58.wav,amelia,amelia,ewan,EN,EN,EN,False,pilot-aug-2018
triplet_EN2149,1s_english/18389_sliced_963.wav,1s_english/5760_sliced_979.wav,1s_english/7970_sliced_694.wav,3851,3851,5189,EN,EN,EN,True,zerospeech
triplet_EN1612,1s_english/10342_sliced_841.wav,1s_english/4754_sliced_2144.wav,1s_english/22453_sliced_842.wav,5189,5189,4926,EN,EN,EN,False,zerospeech
BR_TRIP32330_1,BR971.wav,BR918.wav,BR416.wav,BR-participant5,BR-participant5,BR-participant4,BR,BR,BR,True,WorldVowels
triplet_FR626,1s_french/14010_sliced_731.wav,1s_french/16358_sliced_784.wav,1s_french/4145_sliced_45.wav,M08_N,M08_N,M10_N,FR,FR,FR,False,zerospeech
triplet_FR2396,1s_french/3406_sliced_264.wav,1s_french/19531_sliced_276.wav,1s_french/10557_sliced_265.wav,M08_N,M08_N,F02_N,FR,FR,FR,False,zerospeech
triplet_FR123,1s_french/5954_sliced_238.wav,1s_french/3406_sliced_264.wav,1s_french/10163_sliced_228.wav,M08_N,M08_N,M01_O,FR,FR,FR,True,zerospeech
triplet_FR606,1s_french/10636_sliced_571.wav,1s_french/18004_sliced_767.wav,1s_french/9733_sliced_149.wav,M07_N,M07_N,M01_O,FR,FR,FR,False,zerospeech
EN_TRIP34911_1,EN1511.wav,EN1339.wav,EN2671.wav,EN-participant3,EN-participant3,EN-participant8,EN,EN,EN,True,WorldVowels
FR_TRIP36055_1,FR4250.wav,FR4274.wav,FR1358.wav,FR-participant8,FR-participant8,FR-participant4,FR,FR,FR,True,WorldVowels
triplet_FR2551,1s_french/7151_sliced_1310.wav,1s_french/20344_sliced_1309.wav,1s_french/17034_sliced_320.wav,M04_O,M04_O,F06_N,FR,FR,FR,True,zerospeech
triplet_EN828,1s_english/3386_sliced_3157.wav,1s_english/21128_sliced_3754.wav,1s_english/23549_sliced_2316.wav,3851,3851,4926,EN,EN,EN,False,zerospeech
BR_TRIP25087_0,BR962.wav,BR895.wav,BR770.wav,BR-participant5,BR-participant5,BR-participant1,BR,BR,BR,False,WorldVowels
GR_TRIP79706_0,GR713.wav,GR677.wav,GR241.wav,GR-participant5,GR-participant5,GR-participant2,GR,GR,GR,False,WorldVowels
triplet_FR655,1s_french/6236_sliced_202.wav,1s_french/3117_sliced_773.wav,1s_french/1656_sliced_204.wav,F01_O,F01_O,M01_O,FR,FR,FR,True,zerospeech
triplet_EN2041,1s_english/24317_sliced_4332.wav,1s_english/5956_sliced_4327.wav,1s_english/18312_sliced_4333.wav,3851,3851,8193,EN,EN,EN,True,zerospeech
triplet_EN1179,1s_english/2192_sliced_4218.wav,1s_english/21536_sliced_2071.wav,1s_english/12260_sliced_4219.wav,1571,1571,6509,EN,EN,EN,True,zerospeech
GR_TRIP29348_0,GR567.wav,GR636.wav,GR715.wav,GR-participant1,GR-participant1,GR-participant5,GR,GR,GR,False,WorldVowels
triplet_FR389,1s_french/7737_sliced_52.wav,1s_french/9711_sliced_24.wav,1s_french/2013_sliced_53.wav,F02_N,F02_N,M01_O,FR,FR,FR,True,zerospeech
triplet_FR1546,1s_french/6563_sliced_2657.wav,1s_french/19910_sliced_2656.wav,1s_french/8324_sliced_2659.wav,M08_N,M08_N,M10_N,FR,FR,FR,False,zerospeech
EN_TRIP40491_1,EN1602.wav,EN1730.wav,EN2220.wav,EN-participant1,EN-participant1,EN-participant7,EN,EN,EN,True,WorldVowels
FR_TRIP12517_1,FR1930.wav,FR2254.wav,FR564.wav,FR-participant3,FR-participant3,FR-participant6,FR,FR,FR,True,WorldVowels
triplet_EN304,1s_english/210_sliced_1360.wav,1s_english/4554_sliced_983.wav,1s_english/24767_sliced_688.wav,3347,3347,6509,EN,EN,EN,False,zerospeech
triplet_FR1109,1s_french/2723_sliced_508.wav,1s_french/6167_sliced_1112.wav,1s_french/167_sliced_72.wav,F01_N,F01_N,F02_N,FR,FR,FR,True,zerospeech
BR_TRIP51876_0,BR771.wav,BR699.wav,BR872.wav,BR-participant1,BR-participant1,BR-participant5,BR,BR,BR,False,WorldVowels
triplet_FR312,1s_french/12580_sliced_1861.wav,1s_french/19361_sliced_1860.wav,1s_french/14555_sliced_717.wav,M07_O,M07_O,M10_N,FR,FR,FR,False,zerospeech
triplet_133_A,ewan_86.wav,ewan_103.wav,amelia_consonants_38.wav,ewan,ewan,amelia,EN,EN,EN,True,pilot-aug-2018
GR_TRIP4217_1,GR177.wav,GR140.wav,GR375.wav,GR-participant2,GR-participant2,GR-participant4,GR,GR,GR,True,WorldVowels
triplet_FR1204,1s_french/18084_sliced_1188.wav,1s_french/5594_sliced_871.wav,1s_french/6925_sliced_1162.wav,M01_O,M01_O,M10_N,FR,FR,FR,False,zerospeech
EN_TRIP39979_0,EN1692.wav,EN1569.wav,EN2014.wav,EN-participant1,EN-participant1,EN-participant7,EN,EN,EN,False,WorldVowels
triplet_FR1035,1s_french/13696_sliced_376.wav,1s_french/19432_sliced_463.wav,1s_french/18671_sliced_1008.wav,M10_N,M10_N,F02_N,FR,FR,FR,True,zerospeech
triplet_52_A,ewan_25.wav,ewan_34.wav,amelia_vowels_25.wav,ewan,ewan,amelia,EN,EN,EN,True,pilot-aug-2018
triplet_FR2325,1s_french/14200_sliced_674.wav,1s_french/1137_sliced_673.wav,1s_french/5617_sliced_142.wav,M07_N,M07_N,M10_N,FR,FR,FR,True,zerospeech
triplet_FR1010,1s_french/16347_sliced_1537.wav,1s_french/13888_sliced_2695.wav,1s_french/4172_sliced_1538.wav,F02_O,F02_O,M10_O,FR,FR,FR,False,zerospeech
triplet_EN1732,1s_english/10610_sliced_1373.wav,1s_english/5494_sliced_916.wav,1s_english/19279_sliced_2045.wav,5189,5189,8824,EN,EN,EN,False,zerospeech
triplet_FR621,1s_french/13688_sliced_2536.wav,1s_french/16076_sliced_2581.wav,1s_french/14928_sliced_2538.wav,F01_O,F01_O,F02_N,FR,FR,FR,True,zerospeech
ES_TRIP10538_0,ES288.wav,ES285.wav,ES264.wav,ES-participant5,ES-participant5,ES-participant1,ES,ES,ES,False,WorldVowels
FR_TRIP81914_1,FR3433.wav,FR3766.wav,FR1018.wav,FR-participant5,FR-participant5,FR-participant2,FR,FR,FR,True,WorldVowels
triplet_EN582,1s_english/14307_sliced_5484.wav,1s_english/5253_sliced_5485.wav,1s_english/19150_sliced_5486.wav,1571,1571,4926,EN,EN,EN,False,zerospeech
triplet_EN256,1s_english/10834_sliced_1098.wav,1s_english/12154_sliced_194.wav,1s_english/22226_sliced_1087.wav,188,188,5189,EN,EN,EN,False,zerospeech
triplet_FR1276,1s_french/7184_sliced_735.wav,1s_french/17435_sliced_1229.wav,1s_french/15711_sliced_733.wav,F05_N,F05_N,M04_O,FR,FR,FR,False,zerospeech
triplet_EN628,1s_english/2242_sliced_73.wav,1s_english/26154_sliced_72.wav,1s_english/10295_sliced_75.wav,2741,2741,3347,EN,EN,EN,False,zerospeech
triplet_00000041801,TRAIN/DR2/FJKL0/SI932_sliced_94.wav,TRAIN/DR2/FJKL0/SX392_sliced_262.wav,TRAIN/DR3/MJRH1/SA1_sliced_430.wav,FJKL0,FJKL0,MJRH1,EN_DR2,EN_DR2,EN_DR3,False,pilot-july-2018
triplet_FR187,1s_french/2280_sliced_332.wav,1s_french/20399_sliced_331.wav,1s_french/17174_sliced_333.wav,M04_O,M04_O,F02_N,FR,FR,FR,True,zerospeech
GL_TRIP2165_0,GLO43.wav,GLO154.wav,GLO81.wav,S01F,S01F,S05M,GL,GL,GL,False,WorldVowels
triplet_EN1559,1s_english/17475_sliced_3772.wav,1s_english/16134_sliced_5776.wav,1s_english/16710_sliced_3770.wav,188,188,511,EN,EN,EN,True,zerospeech
triplet_EN741,1s_english/21862_sliced_962.wav,1s_english/5760_sliced_979.wav,1s_english/14714_sliced_646.wav,3851,3851,188,EN,EN,EN,True,zerospeech
triplet_FR196,1s_french/4877_sliced_338.wav,1s_french/3815_sliced_339.wav,1s_french/866_sliced_236.wav,M10_O,M10_O,F06_O,FR,FR,FR,False,zerospeech
triplet_FR690,1s_french/12951_sliced_2982.wav,1s_french/17865_sliced_2548.wav,1s_french/15169_sliced_1985.wav,F06_N,F06_N,F10_O,FR,FR,FR,False,zerospeech
BR_TRIP8853_0,BR159.wav,BR142.wav,BR265.wav,BR-participant2,BR-participant2,BR-participant4,BR,BR,BR,False,WorldVowels
FR_TRIP71619_0,FR2668.wav,FR2642.wav,FR4475.wav,FR-participant1,FR-participant1,FR-participant8,FR,FR,FR,False,WorldVowels
triplet_EN1085,1s_english/16305_sliced_3602.wav,1s_english/11036_sliced_3527.wav,1s_english/25004_sliced_2194.wav,1571,1571,6509,EN,EN,EN,True,zerospeech
triplet_EN559,1s_english/18313_sliced_4425.wav,1s_english/10114_sliced_2185.wav,1s_english/5751_sliced_3865.wav,1571,1571,3347,EN,EN,EN,True,zerospeech
triplet_EN470,1s_english/23674_sliced_3286.wav,1s_english/20230_sliced_4450.wav,1s_english/21588_sliced_2318.wav,188,188,6509,EN,EN,EN,False,zerospeech
GR_TRIP12152_1,GR253.wav,GR137.wav,GR125.wav,GR-participant2,GR-participant2,GR-participant6,GR,GR,GR,True,WorldVowels
ES_TRIP6779_1,ES65.wav,ES13.wav,ES122.wav,ES-participant2,ES-participant2,ES-participant4,ES,ES,ES,True,WorldVowels
BR_TRIP46922_1,BR265.wav,BR275.wav,BR159.wav,BR-participant4,BR-participant4,BR-participant2,BR,BR,BR,True,WorldVowels
triplet_EN375,1s_english/22817_sliced_861.wav,1s_english/20584_sliced_2205.wav,1s_english/20059_sliced_862.wav,8193,8193,6509,EN,EN,EN,True,zerospeech
triplet_FR1853,1s_french/10782_sliced_2591.wav,1s_french/10593_sliced_2726.wav,1s_french/8452_sliced_2610.wav,F01_N,F01_N,F06_N,FR,FR,FR,True,zerospeech
BR_TRIP38638_1,BR278.wav,BR423.wav,BR902.wav,BR-participant4,BR-participant4,BR-participant5,BR,BR,BR,True,WorldVowels
triplet_FR1872,1s_french/14780_sliced_172.wav,1s_french/12684_sliced_183.wav,1s_french/12910_sliced_173.wav,F10_O,F10_O,M02_O,FR,FR,FR,False,zerospeech
triplet_EN2006,1s_english/1162_sliced_4818.wav,1s_english/11500_sliced_3185.wav,1s_english/20300_sliced_4230.wav,1571,1571,8824,EN,EN,EN,False,zerospeech
GL_TRIP499_1,GLO18.wav,GLO68.wav,GLO158.wav,S03M,S03M,S07F,GL,GL,GL,True,WorldVowels
triplet_00000025515,TEST/DR8/MJTC0/SA1_sliced_112.wav,TEST/DR8/MJTC0/SI1460_sliced_280.wav,TRAIN/DR7/FVKB0/SA1_sliced_448.wav,MJTC0,MJTC0,FVKB0,EN_DR8,EN_DR8,EN_DR7,False,pilot-july-2018
triplet_FR1293,1s_french/5525_sliced_1251.wav,1s_french/15711_sliced_733.wav,1s_french/279_sliced_1252.wav,M04_O,M04_O,M08_N,FR,FR,FR,True,zerospeech
triplet_EN186,1s_english/12573_sliced_2238.wav,1s_english/4568_sliced_2675.wav,1s_english/7057_sliced_2240.wav,2294,2294,3347,EN,EN,EN,False,zerospeech
triplet_EN978,1s_english/7092_sliced_3034.wav,1s_english/3035_sliced_3653.wav,1s_english/22327_sliced_3032.wav,2741,2741,511,EN,EN,EN,False,zerospeech
triplet_FR384,1s_french/18293_sliced_616.wav,1s_french/11060_sliced_2344.wav,1s_french/9375_sliced_617.wav,M04_O,M04_O,F03_O,FR,FR,FR,False,zerospeech
triplet_FR1544,1s_french/3387_sliced_2273.wav,1s_french/10990_sliced_2660.wav,1s_french/13155_sliced_2271.wav,F05_N,F05_N,F02_N,FR,FR,FR,False,zerospeech
GR_TRIP51064_1,GR43.wav,GR14.wav,GR553.wav,GR-participant6,GR-participant6,GR-participant1,GR,GR,GR,True,WorldVowels
BR_TRIP51188_1,BR699.wav,BR771.wav,BR21.wav,BR-participant1,BR-participant1,BR-participant2,BR,BR,BR,True,WorldVowels
triplet_FR847,1s_french/5344_sliced_928.wav,1s_french/14713_sliced_927.wav,1s_french/1889_sliced_1767.wav,F06_N,F06_N,F01_O,FR,FR,FR,True,zerospeech
triplet_FR501,1s_french/15184_sliced_471.wav,1s_french/15526_sliced_353.wav,1s_french/116_sliced_337.wav,F01_O,F01_O,F02_N,FR,FR,FR,True,zerospeech
TU_TRIP9295_0,TU248.wav,TU237.wav,TU92.wav,TU-participant1,TU-participant1,TU-participant4,TU,TU,TU,False,WorldVowels
triplet_FR1394,1s_french/5384_sliced_1287.wav,1s_french/8521_sliced_1286.wav,1s_french/19247_sliced_939.wav,M02_O,M02_O,M10_N,FR,FR,FR,False,zerospeech
triplet_FR1354,1s_french/11293_sliced_2888.wav,1s_french/20121_sliced_2887.wav,1s_french/4242_sliced_2700.wav,F02_O,F02_O,F01_O,FR,FR,FR,False,zerospeech
BR_TRIP46184_0,BR359.wav,BR230.wav,BR118.wav,BR-participant4,BR-participant4,BR-participant2,BR,BR,BR,False,WorldVowels
triplet_FR197,1s_french/10163_sliced_228.wav,1s_french/5376_sliced_336.wav,1s_french/17805_sliced_282.wav,M01_O,M01_O,F06_N,FR,FR,FR,True,zerospeech
GR_TRIP44358_0,GR112.wav,GR74.wav,GR545.wav,GR-participant6,GR-participant6,GR-participant1,GR,GR,GR,False,WorldVowels
triplet_EN1737,1s_english/26154_sliced_72.wav,1s_english/24883_sliced_86.wav,1s_english/7032_sliced_74.wav,2741,2741,6509,EN,EN,EN,True,zerospeech
triplet_EN516,1s_english/4030_sliced_4666.wav,1s_english/9107_sliced_4669.wav,1s_english/14419_sliced_4637.wav,1571,1571,8193,EN,EN,EN,False,zerospeech
triplet_FR1370,1s_french/14921_sliced_299.wav,1s_french/3650_sliced_279.wav,1s_french/18388_sliced_931.wav,M10_N,M10_N,F02_N,FR,FR,FR,False,zerospeech
triplet_EN1995,1s_english/6198_sliced_3522.wav,1s_english/18867_sliced_3590.wav,1s_english/11312_sliced_3524.wav,188,188,4926,EN,EN,EN,True,zerospeech
triplet_EN10,1s_english/2271_sliced_54.wav,1s_english/14005_sliced_55.wav,1s_english/14250_sliced_56.wav,1571,1571,8824,EN,EN,EN,False,zerospeech
triplet_EN1683,1s_english/20849_sliced_3060.wav,1s_english/24130_sliced_3040.wav,1s_english/13530_sliced_3508.wav,2294,2294,8824,EN,EN,EN,True,zerospeech
triplet_FR2485,1s_french/9866_sliced_7062.wav,1s_french/2546_sliced_7063.wav,1s_french/15707_sliced_7007.wav,F10_O,F10_O,F01_N,FR,FR,FR,True,zerospeech
triplet_FR2161,1s_french/19437_sliced_2030.wav,1s_french/13648_sliced_1984.wav,1s_french/15313_sliced_1359.wav,F10_O,F10_O,M10_N,FR,FR,FR,True,zerospeech
GL_TRIP47_0,GLO32.wav,GLO132.wav,GLO92.wav,S03M,S03M,S07F,GL,GL,GL,False,WorldVowels
triplet_FR1369,1s_french/14921_sliced_299.wav,1s_french/3650_sliced_279.wav,1s_french/18388_sliced_931.wav,M10_N,M10_N,F02_N,FR,FR,FR,True,zerospeech
triplet_FR609,1s_french/7865_sliced_575.wav,1s_french/676_sliced_769.wav,1s_french/10752_sliced_577.wav,F06_N,F06_N,M01_O,FR,FR,FR,True,zerospeech
triplet_FR1364,1s_french/3650_sliced_279.wav,1s_french/14921_sliced_299.wav,1s_french/9834_sliced_1281.wav,M10_N,M10_N,M01_O,FR,FR,FR,False,zerospeech
triplet_EN537,1s_english/12707_sliced_4907.wav,1s_english/26125_sliced_4903.wav,1s_english/2126_sliced_4910.wav,511,511,8193,EN,EN,EN,True,zerospeech
BR_TRIP31373_1,BR994.wav,BR1018.wav,BR794.wav,BR-participant5,BR-participant5,BR-participant1,BR,BR,BR,True,WorldVowels
TU_TRIP4728_1,TU168.wav,TU197.wav,TU5.wav,TU-participant3,TU-participant3,TU-participant2,TU,TU,TU,True,WorldVowels
triplet_FR2200,1s_french/15470_sliced_1386.wav,1s_french/5386_sliced_1328.wav,1s_french/8060_sliced_1387.wav,F10_O,F10_O,M10_N,FR,FR,FR,False,zerospeech
triplet_EN504,1s_english/21308_sliced_4564.wav,1s_english/6198_sliced_3522.wav,1s_english/9120_sliced_3829.wav,188,188,8193,EN,EN,EN,False,zerospeech
triplet_EN707,1s_english/1399_sliced_2972.wav,1s_english/13969_sliced_1974.wav,1s_english/1674_sliced_1977.wav,3347,3347,6509,EN,EN,EN,True,zerospeech
triplet_FR162,1s_french/5540_sliced_241.wav,1s_french/8490_sliced_302.wav,1s_french/18717_sliced_243.wav,M10_O,M10_O,F04_O,FR,FR,FR,False,zerospeech
triplet_FR1994,1s_french/13431_sliced_878.wav,1s_french/16713_sliced_1674.wav,1s_french/1532_sliced_880.wav,F06_N,F06_N,M08_N,FR,FR,FR,False,zerospeech
triplet_FR1961,1s_french/8172_sliced_1663.wav,1s_french/13216_sliced_315.wav,1s_french/5433_sliced_324.wav,F06_N,F06_N,M10_N,FR,FR,FR,True,zerospeech
triplet_EN1354,1s_english/12848_sliced_1192.wav,1s_english/25749_sliced_1151.wav,1s_english/25791_sliced_1191.wav,4926,4926,8193,EN,EN,EN,False,zerospeech
triplet_EN1527,1s_english/22327_sliced_3032.wav,1s_english/18509_sliced_3808.wav,1s_english/7092_sliced_3034.wav,511,511,2741,EN,EN,EN,True,zerospeech
triplet_EN1124,1s_english/22457_sliced_3612.wav,1s_english/18720_sliced_2085.wav,1s_english/21644_sliced_2920.wav,188,188,1571,EN,EN,EN,False,zerospeech
triplet_FR2344,1s_french/19685_sliced_71.wav,1s_french/19073_sliced_799.wav,1s_french/167_sliced_72.wav,F10_O,F10_O,F02_N,FR,FR,FR,False,zerospeech
ES_TRIP8309_1,ES21.wav,ES19.wav,ES162.wav,ES-participant2,ES-participant2,ES-participant3,ES,ES,ES,True,WorldVowels
triplet_FR768,1s_french/14072_sliced_1966.wav,1s_french/1569_sliced_699.wav,1s_french/7203_sliced_1965.wav,M01_O,M01_O,F02_N,FR,FR,FR,False,zerospeech
triplet_EN1587,1s_english/1226_sliced_1887.wav,1s_english/2688_sliced_1906.wav,1s_english/8833_sliced_1886.wav,8193,8193,2294,EN,EN,EN,True,zerospeech
ES_TRIP4216_1,ES10.wav,ES8.wav,ES187.wav,ES-participant2,ES-participant2,ES-participant3,ES,ES,ES,True,WorldVowels
triplet_FR1820,1s_french/10624_sliced_1560.wav,1s_french/7865_sliced_575.wav,1s_french/9380_sliced_168.wav,F06_N,F06_N,M10_N,FR,FR,FR,False,zerospeech
triplet_FR478,1s_french/7547_sliced_686.wav,1s_french/7234_sliced_449.wav,1s_french/6901_sliced_33.wav,F03_O,F03_O,F02_N,FR,FR,FR,False,zerospeech
GR_TRIP12482_0,GR248.wav,GR138.wav,GR753.wav,GR-participant2,GR-participant2,GR-participant5,GR,GR,GR,False,WorldVowels
GR_TRIP9936_0,GR181.wav,GR251.wav,GR6.wav,GR-participant2,GR-participant2,GR-participant6,GR,GR,GR,False,WorldVowels
triplet_FR323,1s_french/20644_sliced_528.wav,1s_french/11339_sliced_527.wav,1s_french/4485_sliced_530.wav,F06_O,F06_O,F03_O,FR,FR,FR,True,zerospeech
triplet_FR1545,1s_french/6563_sliced_2657.wav,1s_french/19910_sliced_2656.wav,1s_french/8324_sliced_2659.wav,M08_N,M08_N,M10_N,FR,FR,FR,True,zerospeech
EN_TRIP40619_1,EN1730.wav,EN1602.wav,EN2375.wav,EN-participant1,EN-participant1,EN-participant5,EN,EN,EN,True,WorldVowels
triplet_FR190,1s_french/15491_sliced_334.wav,1s_french/8367_sliced_319.wav,1s_french/9162_sliced_335.wav,F06_N,F06_N,M01_O,FR,FR,FR,False,zerospeech
triplet_FR432,1s_french/9711_sliced_24.wav,1s_french/14992_sliced_113.wav,1s_french/286_sliced_652.wav,F02_N,F02_N,F06_N,FR,FR,FR,False,zerospeech
FR_TRIP76049_0,FR3553.wav,FR3742.wav,FR1930.wav,FR-participant5,FR-participant5,FR-participant3,FR,FR,FR,False,WorldVowels
triplet_FR1947,1s_french/968_sliced_790.wav,1s_french/6236_sliced_202.wav,1s_french/16811_sliced_791.wav,F01_O,F01_O,F03_O,FR,FR,FR,True,zerospeech
triplet_EN436,1s_english/23523_sliced_2896.wav,1s_english/22996_sliced_106.wav,1s_english/3367_sliced_119.wav,2741,2741,6509,EN,EN,EN,False,zerospeech
GR_TRIP41043_1,GR28.wav,GR4.wav,GR396.wav,GR-participant6,GR-participant6,GR-participant3,GR,GR,GR,True,WorldVowels
triplet_EN1204,1s_english/10614_sliced_2161.wav,1s_english/3932_sliced_2184.wav,1s_english/15037_sliced_2159.wav,4926,4926,3851,EN,EN,EN,False,zerospeech
triplet_EN2207,1s_english/20407_sliced_3410.wav,1s_english/17794_sliced_3454.wav,1s_english/5388_sliced_3412.wav,5189,5189,6509,EN,EN,EN,True,zerospeech
GR_TRIP37873_0,GR550.wav,GR628.wav,GR40.wav,GR-participant1,GR-participant1,GR-participant6,GR,GR,GR,False,WorldVowels
triplet_EN729,1s_english/12264_sliced_3054.wav,1s_english/23189_sliced_634.wav,1s_english/8195_sliced_1637.wav,5189,5189,188,EN,EN,EN,True,zerospeech
GR_TRIP796_0,GR241.wav,GR204.wav,GR325.wav,GR-participant2,GR-participant2,GR-participant4,GR,GR,GR,False,WorldVowels
triplet_EN957,1s_english/12260_sliced_870.wav,1s_english/15476_sliced_856.wav,1s_english/23059_sliced_2698.wav,6509,6509,1571,EN,EN,EN,True,zerospeech
